ID;TITLE;SENTIMENT;CATEGORY_DATA;len;CATEGORY_DATA_filtred
12934694;InQubeta presale is dominating crypto, leaves behind ethereum classic and cosmos;NEGATIVE;['ATOM', 'ETC', 'SPONSORED', 'MARKET'];4;MARKET:SPONSORED
14684274;Decentralized Payment Innovation: Cardano’s Hydra Pay Teaser;POSITIVE;['ADA', 'BLOCKCHAIN'];2;BLOCKCHAIN:ADA
10129002;Conflux token jumps 9% following $10 million token round with DWF Labs;POSITIVE;['ICO', 'MARKET'];2;MARKET:ICO
3536287;Stablecoin HUSD Continues to Trade Below $1 Parity as Token Taps an All-Time Low at $0.72;NEGATIVE;['ICO', 'FIAT', 'USDT'];3;ICO:FIAT
34314;Is Solana a 'buy' with SOL price at 10-month lows and down 85% from its peak?;NEUTRAL;['SOL', 'BTC', 'TRADING', 'ALTCOIN'];4;TRADING:BTC:ALTCOIN
4466799;Experts Reveal Rare 1000x Opportunity With Snowfall Protocol and Explain Why Decentraland and Casper Are Going To Fail…;NEGATIVE;['MANA', 'BLOCKCHAIN', 'SPONSORED'];3;BLOCKCHAIN:SPONSORED
13644690;Alderoty Says “Ripple Owes a Debt of Gratitude” to Former SEC Chairman;NEUTRAL;['REGULATION', 'XRP', 'BLOCKCHAIN', 'MARKET'];4;MARKET:BLOCKCHAIN:REGULATION
2684802;Terra Plummets as Do Kwon Faces Arrest in South Korea;NEGATIVE;['ASIA', 'LUNA', 'REGULATION'];3;REGULATION:ASIA
32068;Ethereum [ETH] and what’s to come with the ‘Merge’s’ first testnet run underway;NEUTRAL;['ETH', 'ALTCOIN', 'BUSINESS', 'SPONSORED', 'TRADING'];5;TRADING:BUSINESS:ETH
13575346;Dogecoin price surge to $50 billion, now worth more than Barclays;POSITIVE;['DOGE', 'TRADING', 'MARKET'];3;TRADING:MARKET:DOGE
13572438;Veteran author publishes book on cryptocurrency hacking;NEGATIVE;['TECHNOLOGY', 'BLOCKCHAIN', 'BTC'];3;BTC:BLOCKCHAIN:TECHNOLOGY
45587;Largest NFT mint ever: Making sense of Yuga Lab’s ‘virtual’ land bonanza;NEUTRAL;['ICO'];1;ICO
14041823;Kick’s DMCA policy seen as too risky for content creators;NEGATIVE;['REGULATION', 'TECHNOLOGY'];2;REGULATION:TECHNOLOGY
12726565;Crypto Influencer Vows to Refund Victim’s Losses on Scam Project;POSITIVE;['ALTCOIN', 'ICO'];2;ICO:ALTCOIN
1575045;Ronin Hackers Have Moved The Stolen $625M to Bitcoin Network: Report;NEGATIVE;['BTC', 'BLOCKCHAIN', 'REN'];3;BTC:BLOCKCHAIN
12684256;Pepe Coin surges 1,500%，Floki Inu joins Binance Futures，Big Eyes Coin launches on June 15th;POSITIVE;['EXCHANGE', 'FIAT'];2;EXCHANGE:FIAT
57987;Bitcoin and Ethereum Gain Bearish Momentum, Altcoins in Red;NEGATIVE;['TRADING', 'ALTCOIN', 'BTC', 'ETH', 'ADA'];5;TRADING:BTC:ETH
3305340;Eight US State Regulators Slams Nexo with Cease and Desist Order;NEGATIVE;['REGULATION', 'BLOCKCHAIN', 'BUSINESS'];3;BUSINESS:BLOCKCHAIN:REGULATION
569;Bitcoin miner prices will continue to fall, F2Pool exec predicts;NEUTRAL;['BTC', 'MINING', 'MARKET'];3;MARKET:BTC:MINING
13899491;Floki Makes Major Strides in Turkey as It Secures Listing on Bitci Exchange;POSITIVE;['EXCHANGE', 'MARKET'];2;MARKET:EXCHANGE
44365;What Sets Bitcoin Apart From Other Cryptocurrencies;POSITIVE;['BTC', 'ALTCOIN'];2;BTC:ALTCOIN
28121;USDD Crash To New Lows, Justin Sun’s Revival Plans Continue To Fail;NEGATIVE;['ALTCOIN', 'LUNA', 'TRADING'];3;TRADING:ALTCOIN
6311056;Major concern as Russia’s crypto mining bill remains delayed;NEGATIVE;['MINING', 'REGULATION'];2;REGULATION:MINING
786244;Bitcoin miners' revenues fall 14% in July as rising electricity costs dent profitability;NEGATIVE;['BTC', 'BLOCKCHAIN', 'MINING', 'COMMODITY', 'ETH', 'MARKET'];6;MARKET:BTC:BLOCKCHAIN
9591731;Bitcoin (BTC) Remains Best for Unstable Times, But There’s a Catch: “Rich Dad, Poor Dad” Author;POSITIVE;['BTC', 'BUSINESS'];2;BTC:BUSINESS
13850630;How A Crypto Bank Card Links Digital and Traditional Financial Systems;POSITIVE;['FIAT', 'ICO'];2;ICO:FIAT
12892696;DigiToads’ interest rises due to staking features, chainlink losing investors;NEGATIVE;['BUSINESS', 'LINK', 'SPONSORED'];3;BUSINESS:SPONSORED
8266579;Tesla Reports $34M Impairment Charge on Bitcoin Holdings in Q4 2022;NEGATIVE;['BTC', 'BUSINESS'];2;BTC:BUSINESS
12171680;Lynk Seeks to Redefine Community Governance with Node NFT Program;POSITIVE;['BTC', 'SPONSORED'];2;BTC:SPONSORED
1714909;Gatebits.com Review: What you need to know about this online broker – Gatebits Review;NEUTRAL;['TRADING', 'SPONSORED'];2;TRADING:SPONSORED
28078;Bancor pauses impairment loss protection citing 'hostile' market conditions;NEGATIVE;['BLOCKCHAIN', 'MARKET'];2;MARKET:BLOCKCHAIN
11512059;Astar Network Taps Third Exchange Listing in Japan, Here's How ASTR Will Benefit;POSITIVE;['ASIA', 'EXCHANGE'];2;EXCHANGE:ASIA
14108310;Ethereum dApps settle on Solana with Neon EVM’s closed beta;POSITIVE;['ETH', 'SOL', 'SPONSORED'];3;ETH:SPONSORED
4442777;Singapore’s Deputy PM reiterates decision to restrict crypto-speculation thanks to FTX;NEGATIVE;['ASIA', 'TECHNOLOGY'];2;TECHNOLOGY:ASIA
12867827;OKX Applies for Regulatory Approval in France;POSITIVE;['EXCHANGE', 'SPONSORED', 'TECHNOLOGY', 'TRADING'];4;TRADING:EXCHANGE:SPONSORED
9527;Cardano Eyes Retest of Yearly Low Following US CPI Data Release;NEGATIVE;['ADA', 'ALTCOIN', 'TRADING'];3;TRADING:ALTCOIN:ADA
54616;Transparency or security: Report analyses reasons behind DeFi hacks;NEGATIVE;['MARKET', 'TECHNOLOGY'];2;MARKET:TECHNOLOGY
10816202;Ethereum Sharks Accumulate Over $6,000,000,000 in ETH – But There’s a Catch: Crypto Analytics Firm Santiment;NEUTRAL;['ETH', 'BTC', 'MARKET'];3;MARKET:BTC:ETH
3436578;Dogecoin Bulls Go All In As Billionaire ‘Dogefather’ Elon Musk Finally Closes On $44B Twitter Deal;POSITIVE;['DOGE'];1;DOGE
688808;Safemoon Price Tumbles Yet Stabilizes Following a ‘V-Shape’ Recovery;NEUTRAL;['TRADING', 'ALTCOIN', 'BTC', 'ICO'];4;TRADING:BTC:ICO
13831383;XRP Loses Monthly Gains in Days as Price Dips 9%;NEGATIVE;['XRP', 'TRADING'];2;TRADING:XRP
13575722;Ethereum scalability issues to end soon – Vitalik Buterin;POSITIVE;['ETH'];1;ETH
13860098;What Happened To Crypto AI Tokens? Still A Worthy Investment Option?;NEUTRAL;['ICO', 'MARKET', 'SPONSORED'];3;MARKET:ICO:SPONSORED
8552309;Ripple’s Quarterly Report Shows XRPL Processed Over 106M Transactions in Q4 2022;POSITIVE;['XRP', 'TRADING', 'ALTCOIN', 'BLOCKCHAIN', 'MARKET'];5;TRADING:MARKET:BLOCKCHAIN
15248069;Ukraine and Binance Boast Transformed Lives with Tech Education Project;POSITIVE;['EXCHANGE', 'TECHNOLOGY'];2;EXCHANGE:TECHNOLOGY
11252117;Japan To Launch an Expert Panel to Explore Digital Yen;NEUTRAL;['FIAT', 'ASIA'];2;FIAT:ASIA
6160701;DeFi Platform SpiritSwap Now Offers New Functionality for Traders With Orbs’ dTWAP Module Integration;NEUTRAL;['BLOCKCHAIN', 'TRADING'];2;TRADING:BLOCKCHAIN
10603241;Breaking news: US government releases major update for Silicon Valley Bank depositors;NEUTRAL;['FIAT', 'REGULATION'];2;REGULATION:FIAT
5188354;CEO of LYOPAY Luiz Góes on the Cover of IB Magazine;NEUTRAL;['BUSINESS', 'SPONSORED'];2;BUSINESS:SPONSORED
14536747;XRP Pair with Iraq Dinar (IQD) Ignites Speculation on the Growth of XRP In Iraq and the Country’s Recovery;POSITIVE;['XRP', 'EXCHANGE', 'REGULATION'];3;EXCHANGE:REGULATION:XRP
12659897;Samsung and Bank of Korea join forces for CBDC research;NEUTRAL;['FIAT', 'ASIA'];2;FIAT:ASIA
12442756;Zilliqa (ZIL) And Loopring (LRC) To Be Quickly Replaced By Tradecurve (TCRV);NEGATIVE;['LRC', 'ICO', 'MARKET', 'SPONSORED'];4;MARKET:ICO:SPONSORED
12952021;Shiba Inu Advisor Says Rocket Pond Reveal is Coming;NEUTRAL;['SHIB', 'MARKET'];2;MARKET:SHIB
10932254;Meme Coins Like Dogecoin (DOGE) and ApeCoin (APE) Experience High Volatility As TMS Network’s (TMSN) Presale Hits New Highs;NEUTRAL;['DOGE', 'MARKET', 'BUSINESS', 'SPONSORED'];4;MARKET:BUSINESS:SPONSORED
12313784;New Wallet Burns Massive 2 Billion Shiba Inu At once;NEGATIVE;['SHIB', 'ICO', 'MARKET'];3;MARKET:ICO:SHIB
44131;Shiba Inu price analysis: SHIB further devalues at $0.00001079 after bearish run;NEGATIVE;['SHIB', 'TRADING', 'MARKET'];3;TRADING:MARKET:SHIB
14859980;Ethereum faces the music as $2,000 turns elusive;NEGATIVE;['ETH', 'ALTCOIN'];2;ETH:ALTCOIN
4928477;This is the Level ADA Bulls Need to Break to Reverse the Momentum (Cardano Price Analysis);NEUTRAL;['ADA', 'TRADING', 'MARKET'];3;TRADING:MARKET:ADA
3615835;Terra Luna Classic and SHIB holders flocking into Uniglo.io ICO after Community Decided to Burn Massive Amount of Supply;POSITIVE;['ICO', 'LUNC', 'SHIB', 'SPONSORED', 'TRADING'];5;TRADING:ICO:SPONSORED
13769800;Dissecting the ‘Hinman Emails’: Adam Cochran on SEC Staff’s Concerns over Comments About Ethereum;NEUTRAL;['ETH', 'XRP', 'REGULATION', 'BUSINESS', 'EXCHANGE'];5;BUSINESS:EXCHANGE:REGULATION
24699;CoinEx Charity offers a multi-million dollar charitable fund;POSITIVE;['FIAT', 'TRADING'];2;TRADING:FIAT
14076175;Struct Finance Launches Customizable Interest Rate Solution;POSITIVE;['ICO', 'MINING', 'REGULATION', 'AVAX', 'BUSINESS'];5;BUSINESS:REGULATION:ICO
11376138;Ethereum Bot Gets Attacked for $20M as Validator Strikes Back;NEGATIVE;['ETH'];1;ETH
15532349;Why MiCA Is Overly Burdensome Regulation for Ukraine's Crypto Industry;NEGATIVE;['REGULATION', 'BLOCKCHAIN', 'MARKET'];3;MARKET:BLOCKCHAIN:REGULATION
12659499;Ethereum [ETH] in the spotlight: From Finality halt to recovery attempt, and more;NEUTRAL;['ETH', 'ALTCOIN', 'BLOCKCHAIN', 'TRADING'];4;TRADING:BLOCKCHAIN:ETH
2737048;Common Cryptocurrency Scams In 2022;NEGATIVE;['BTC', 'FIAT', 'SPONSORED', 'TRADING'];4;TRADING:BTC:FIAT
46464;Top Crypto Trader Says Bouncing Bitcoin (BTC) To Test Lower Lows, Examines Ethereum (ETH) and VeChain (VET);NEGATIVE;['BTC', 'ETH', 'ALTCOIN'];3;BTC:ETH:ALTCOIN
12271111;Cipher Mining bitcoin production dips nearly 2% in April;NEUTRAL;['BTC', 'MINING', 'REGULATION'];3;BTC:REGULATION:MINING
12622288;"Lido’s deployment vote gets positive response; how did LDO react";POSITIVE;['ALTCOIN', 'ETH', 'MARKET'];3;MARKET:ETH:ALTCOIN
14225873;Ethereum: This whale’s fate hangs in the balance as…;NEGATIVE;['ETH', 'ALTCOIN'];2;ETH:ALTCOIN
1738990;Crypto YouTuber ‘BitBoy Crypto’ drops lawsuit against Atozy after facing major criticism;NEGATIVE;['BUSINESS', 'BLOCKCHAIN'];2;BUSINESS:BLOCKCHAIN
8311787;Shiba Inu Makes A Skyrocketing Price! These Are The Price Levels For A Bullish Breakout;POSITIVE;['TRADING', 'SHIB', 'ALTCOIN', 'BUSINESS'];4;TRADING:BUSINESS:ALTCOIN
12046242;More Chinese Government Employees Will Be Paid in Digital Yuan: Report;NEUTRAL;['ASIA', 'BUSINESS'];2;BUSINESS:ASIA
12063054;KuCoin Official Twitter Account Hacked in Latest Exchange Exploit;NEGATIVE;['EXCHANGE', 'BLOCKCHAIN'];2;EXCHANGE:BLOCKCHAIN
6565174;Crypto Winter Will Last 'At Least Another Year' Says Founder of Crypto Firm Which Just Laid Off 40% of Its Workforce;NEGATIVE;['MARKET', 'BLOCKCHAIN'];2;MARKET:BLOCKCHAIN
12313474;Why Balaji Srinivasan is Optimistic Despite Losing His $1M Bitcoin Bet?;NEUTRAL;['BTC', 'BUSINESS'];2;BTC:BUSINESS
52475;EU officials considered Bitcoin trading ban to enforce proposed mining ban;NEUTRAL;['BTC', 'MINING', 'TRADING'];3;TRADING:BTC:MINING
13587393;Crypto Flipsider News – Bitcoin Hits $39K, Altcoins Rally, Binance Fund Reaches $1 Billion, Bitfinex Stolen Funds Moved, India’s 30% Crypto Tax + CBDC Launch, Thailand Scraps Crypto Tax, Phantom Raises $109 Million, Coinbase Lists Solana-Based Tokens;POSITIVE;['EXCHANGE', 'REGULATION', 'ALTCOIN', 'BTC', 'ICO'];5;BTC:EXCHANGE:REGULATION
13558210;Ask Yourself These Three Questions Before Trading Bitcoin;NEGATIVE;['BTC', 'TRADING', 'ALTCOIN', 'SPONSORED'];4;TRADING:BTC:ALTCOIN
47137;G7 Countries Moving Towards Cryptocurrency: Changpeng Zhao;NEUTRAL;['FIAT', 'EXCHANGE', 'ASIA', 'BTC', 'ICO'];5;BTC:EXCHANGE:ICO
6551163;Ethereum Price Could Resume Decline If This Support Paves Way;NEGATIVE;['TRADING', 'ETH', 'BTC', 'FIAT'];4;TRADING:BTC:ETH
8244163;VISA CEO Talks About the Future of CBDCs and Stablecoins;NEUTRAL;['BLOCKCHAIN', 'BUSINESS', 'FIAT'];3;BUSINESS:BLOCKCHAIN:FIAT
11877963;Coinbase to help UK on Web3 hub as Treasury reportedly revives blockchain taskforce;NEUTRAL;['REGULATION', 'BLOCKCHAIN'];2;BLOCKCHAIN:REGULATION
14088303;Ethereum Micropayments Solution Volition Aims to Make 'Crypto for Coffee Transactions Viable';POSITIVE;['ETH', 'BLOCKCHAIN'];2;BLOCKCHAIN:ETH
5137416;Institutions Coming to Replace Lost Retail Investors, Says SVP of $1.5T Asset Manager;NEUTRAL;['BLOCKCHAIN', 'BUSINESS', 'TECHNOLOGY'];3;BUSINESS:BLOCKCHAIN:TECHNOLOGY
3722855;Loopring (LRC) On Massive 30% Rise After This Happened;POSITIVE;['LRC', 'ICO', 'MARKET'];3;MARKET:ICO
12702409;Judge denies SEC motion to seal Hinman speech documents in Ripple case;POSITIVE;['REGULATION', 'XRP'];2;REGULATION:XRP
14990412;A Staggering Bull Run for Arbitrum (ARB), Monero (XMR), and DigiToads (TOADS) in 2023;POSITIVE;['XMR', 'TRADING', 'BUSINESS'];3;TRADING:BUSINESS
3401323;Kazakhstan ready to legalize crypto as Russians flock to the country;POSITIVE;['FIAT', 'EXCHANGE', 'REGULATION'];3;EXCHANGE:REGULATION:FIAT
15801981;Former FTX Co-CEO Ryan Salame Considering Guilty Plea Talks – Here's the Latest;NEGATIVE;['MARKET', 'REGULATION'];2;MARKET:REGULATION
2113765;Comedian Bill Murray’s Wallet Hacked for $186K Worth of Ethereum After NFT Charity Auction;NEGATIVE;['ETH', 'ICO'];2;ICO:ETH
13780840;"Weekly outflows surge by 42%; BTC, ETH lead the way";NEGATIVE;['BTC', 'ALTCOIN', 'BUSINESS', 'ETH'];4;BTC:BUSINESS:ETH
13034167;Ordinals Inscriptions on Bitcoin Surpass 10 Million, Fueling NFT and Token Boom;POSITIVE;['BTC', 'ICO', 'BLOCKCHAIN'];3;BTC:BLOCKCHAIN:ICO
11006085;Tether’s Excess Reserves and Projected Profits Offer Reassurance;POSITIVE;['USDT', 'BUSINESS', 'TECHNOLOGY'];3;BUSINESS:TECHNOLOGY
4920135;Sports NFT Company Candy Digital Fires More Than 30% of Its Staff;NEGATIVE;['OTHER'];1;OTHER
15248876;Balancer Protocol: 25,000 Liquidity Providers, and Over $3 Billion locked in Liquidity;POSITIVE;['BAL', 'BLOCKCHAIN', 'ETH', 'EXCHANGE', 'MARKET'];5;MARKET:EXCHANGE:BLOCKCHAIN
13587377;MoneyGram Receives 2022 Top Workplaces USA Award;NEUTRAL;['SPONSORED'];1;SPONSORED
13186787;Shiba Inu Whale Transactions Hit $61M+ as Accumulation Picks up;POSITIVE;['SHIB', 'MARKET', 'ICO'];3;MARKET:ICO:SHIB
12192857;Arthur Hayes Drops A Hint That Bitcoin Will Soon Reach $1 Million;POSITIVE;['BTC', 'FIAT', 'EXCHANGE', 'TRADING'];4;TRADING:BTC:EXCHANGE
15587983;Litecoin (LTC) and BNB Investors: Why VC Spectra (SPCT) is Their New Favorite;POSITIVE;['LTC', 'BUSINESS', 'TRADING', 'SPONSORED', 'TECHNOLOGY'];5;TRADING:BUSINESS:SPONSORED
14737609;Bitcoin price will hit $120,000 in 2024, Standard Chartered believes;POSITIVE;['BTC', 'TRADING', 'FIAT'];3;TRADING:BTC:FIAT
13559013;Crypto Analyst Explores Possibility of Binance Coin (BNB) Flipping Ethereum (ETH) to Take 2nd Place;POSITIVE;['ETH', 'EXCHANGE', 'ALTCOIN', 'TRADING'];4;TRADING:EXCHANGE:ETH
8994165;Decentralized Identity Network Space ID Raises $10M;POSITIVE;['BUSINESS'];1;BUSINESS
6521728;5 altcoin projects that made a real difference in 2022;POSITIVE;['ATOM', 'MARKET', 'MATIC', 'ALTCOIN', 'ETH'];5;MARKET:ETH:ALTCOIN
13802463;'NFTs Can't Scale' in Current Form, Say Superduper Co-founders;NEUTRAL;['BUSINESS'];1;BUSINESS
13035228;Binance restarts TORN deposits on ETH and BNB blockchains;NEUTRAL;['EXCHANGE', 'ETH', 'BLOCKCHAIN'];3;EXCHANGE:BLOCKCHAIN:ETH
10857714;DOGE’s Price Could Post a 40% Gain if This Level Is Breached;POSITIVE;['DOGE', 'TRADING', 'MARKET'];3;TRADING:MARKET:DOGE
7129312;Chinese Researchers Claim They Cracked Encryption with Quantum Computers;NEGATIVE;['BTC', 'TECHNOLOGY'];2;BTC:TECHNOLOGY
13766622;Solana Price Prediction: SOL Price to Reach $25, Tradecurve Price Could Increase Another 50%;POSITIVE;['TRADING', 'SOL', 'ICO', 'MARKET', 'BUSINESS'];5;TRADING:MARKET:BUSINESS
29557;Celsius’ Withdrawal Freeze Created Ethereum ($ETH) Arbitrage Opportunity, Says Ark Invest Analyst;NEUTRAL;['ETH', 'ALTCOIN', 'ICO', 'MINING', 'TRADING'];5;TRADING:ICO:ETH
31767;Bitcoin Fails to Conquer $30K, Ethereum PoS Merge on Ropsten Testnet Successful: This Week’s Crypto Recap;NEUTRAL;['ETH', 'BTC'];2;BTC:ETH
25838;Harmony Exploited For $100M After Attackers Target Horizon Cross-chain Bridge;NEGATIVE;['ALTCOIN', 'ETH'];2;ETH:ALTCOIN
51088;94% of Fortune 500 Execs Have Blockchain Project Plans;POSITIVE;['BLOCKCHAIN', 'BTC', 'TECHNOLOGY', 'COMMODITY', 'ICO'];5;BTC:BLOCKCHAIN:ICO
9113635;SEC Investigates Kraken Over Offering Unregistered Securities;NEGATIVE;['REGULATION', 'EXCHANGE', 'ICO'];3;EXCHANGE:REGULATION:ICO
30110;Nifty News: Lacoste’s luxury DAO, Bill Gates slams Bored Apes and more…;NEUTRAL;['BUSINESS', 'ETH'];2;BUSINESS:ETH
15701512;China Communist Party Launches War Against Crypto-Enabled Fraud;NEGATIVE;['ASIA', 'BLOCKCHAIN', 'MARKET', 'TECHNOLOGY'];4;MARKET:BLOCKCHAIN:TECHNOLOGY
14369149;Solana-Based Altcoin Project Jumps After Coinbase Adds Crypto Asset to Listing Roadmap;POSITIVE;['ALTCOIN', 'SOL', 'EXCHANGE'];3;EXCHANGE:ALTCOIN
15242883;Crypto whales accumulate MakerDAO (MKR) token;POSITIVE;['MKR', 'MARKET', 'ALTCOIN', 'ICO'];4;MARKET:ICO:ALTCOIN
15454867;I asked ChatGPT to forecast Cardano’s performance as Mithril upgrade nears;POSITIVE;['ADA', 'ALTCOIN', 'TRADING'];3;TRADING:ALTCOIN:ADA
13699485;FTX authorized to ‘permanently redact’ names of individual customers: Report;NEUTRAL;['OTHER'];1;OTHER
5003878;Metamask Criticism: Is Your Identity Truly Safe on Web3?;NEGATIVE;['BLOCKCHAIN', 'TECHNOLOGY'];2;BLOCKCHAIN:TECHNOLOGY
15164457;A Deep Dive into Metis: The Smart Layer-2 Solution;NEUTRAL;['ETH'];1;ETH
13493931;iMining Technologies acquires digital land in the metaverse;POSITIVE;['BUSINESS', 'MANA', 'REGULATION', 'TRADING'];4;TRADING:BUSINESS:REGULATION
12602434;Cardano (ADA) Social Engagements Skyrocket to 457 Million, Here Might Be Reason;POSITIVE;['ADA'];1;ADA
13572080;SEC Chairman says crypto market won’t end well outside regulation;NEGATIVE;['MARKET', 'REGULATION', 'BUSINESS', 'EXCHANGE'];4;MARKET:BUSINESS:EXCHANGE
15262123;ADA’s value takes a hit but Cardano’s TVL could make up for it. Here’s how…;POSITIVE;['ADA', 'ALTCOIN'];2;ALTCOIN:ADA
13986160;Binance announces support for USDC deposit and withdrawal via Arbitrum;POSITIVE;['EXCHANGE'];1;EXCHANGE
11719392;Shiba Inu (SHIB) Short-Term Holders Are Rapidly Selling Token, Here’s Why;NEUTRAL;['SHIB', 'ETH', 'ICO', 'MARKET', 'XRP'];5;MARKET:ICO:ETH
15266843;Cosmos [ATOM]: Bulls can bid here if the range-low cracks;NEUTRAL;['ATOM', 'ALTCOIN', 'MARKET'];3;MARKET:ALTCOIN
56359;Crypto Market Melts Down as Bitcoin Drops 15%, Ethereum Loses 14%;NEGATIVE;['BTC', 'ETH', 'MARKET'];3;MARKET:BTC:ETH
5666;CoinFLEX Says Bitcoin Jesus’ $47 Million Loan Default Is Behind Withdrawal Troubles;NEGATIVE;['BTC', 'EXCHANGE'];2;BTC:EXCHANGE
3849284;SushiSwap (SUSHI) Proposes New DAO Structure in Bid to Revive Exchange;NEUTRAL;['SUSHI', 'EXCHANGE'];2;EXCHANGE
14838409;HAQQ becomes Istanbul Blockchain Week’s title sponsor promoting Islamic culture in web3;POSITIVE;['BLOCKCHAIN', 'SPONSORED'];2;BLOCKCHAIN:SPONSORED
12654159;Accumulate Altcoins One Year Before Bitcoin Halving: Analyst;POSITIVE;['ALTCOIN', 'BTC', 'MARKET'];3;MARKET:BTC:ALTCOIN
5065469;Former FTX US head Brett Harrison attempts to raise money for new startup: The Information;NEUTRAL;['BUSINESS', 'ICO'];2;BUSINESS:ICO
3604636;RBI Begins First Phase of Wholesale CBDC Pilot Program;NEUTRAL;['FIAT', 'BLOCKCHAIN', 'BUSINESS'];3;BUSINESS:BLOCKCHAIN:FIAT
9893793;Popular Asset-backed Cryptocurrencies in WEB3 for Your Investment Portfolio;NEUTRAL;['BLOCKCHAIN', 'ICO', 'TECHNOLOGY'];3;BLOCKCHAIN:ICO:TECHNOLOGY
13725251;Winklevoss Twins Say 'War On Crypto' Will Hurt Democrats;POSITIVE;['BUSINESS'];1;BUSINESS
54834;NUMISME: Crypto’s First Cash Protocol – Pay With Cash And Receive Change Electronically;NEUTRAL;['BLOCKCHAIN', 'SPONSORED'];2;BLOCKCHAIN:SPONSORED
46597;Argentine Government Discourage Crypto Usage After IMF Deal;NEGATIVE;['BTC', 'FIAT', 'REGULATION'];3;BTC:REGULATION:FIAT
11922976;Shiba Inu (SHIB) Price Prediction 2025-2030: Is SHIB stuck in a loop again?;NEUTRAL;['SHIB', 'TRADING', 'ALTCOIN'];3;TRADING:ALTCOIN:SHIB
3650769;‘ADA Whale’ on Why Cardano Having ‘One of the Smallest Ledger Sizes in Crypto’ Matters;NEUTRAL;['ADA', 'WALLET', 'BLOCKCHAIN'];3;BLOCKCHAIN:ADA
7219750;Whales Bet on Ethereum to Plunge to $400 This Summer: Report;NEGATIVE;['ETH', 'TRADING'];2;TRADING:ETH
12201106;Solana Killer Aptos (APT) Scores Partnership with Mastercard on Web Identity Solutions;NEUTRAL;['SOL', 'AVAX', 'MATIC'];3;
10936073;Swedish pension fund Alecta dumps First Republic Bank shares after price plummets;NEGATIVE;['FIAT', 'TRADING'];2;TRADING:FIAT
11741762;Uniswap price analysis: UNI price levels ascend to $6.39 after recent upsurge;POSITIVE;['TRADING', 'UNI', 'MARKET'];3;TRADING:MARKET
11216767;SEC Employees’ Salaries Twice as Much as Other US Government Employees;NEUTRAL;['REGULATION', 'MARKET', 'XRP'];3;MARKET:REGULATION:XRP
7246;Wen $10 ADA? Cardano Predicted To End The Year Trading Less Than $1 Despite Vasil Upgrade;NEGATIVE;['ADA', 'TRADING'];2;TRADING:ADA
2725271;SEC Chair Gary Gensler Has a 'Flexible' Way for Tokens to Register - Is this Good News for Crypto?;NEUTRAL;['REGULATION', 'ICO', 'EXCHANGE'];3;EXCHANGE:REGULATION:ICO
12536910;Tradecurve (TCRV) Set To Surpass Polkadot (DOT) And Shiba Inu (SHIB) – Here’s why;POSITIVE;['DOT', 'SHIB', 'ICO', 'MARKET', 'SPONSORED'];5;MARKET:ICO:SPONSORED
28333;Dogecoin Pumps By Over 10% On Elon Musk’s Tweets That He’ll Keep Supporting and Buying DOGE;POSITIVE;['DOGE', 'SHIB'];2;SHIB:DOGE
13557390;Floki Inu ($FLOKI) Aiming To Launch ‘PlayToEarn NFT Gaming Metaverse’ in February 2022;POSITIVE;['DOGE', 'SHIB'];2;SHIB:DOGE
6607717;Fidelity aims NFT and Metaverse Expansion: Trademark Filing shows;NEUTRAL;['BLOCKCHAIN', 'BUSINESS', 'TRADING'];3;TRADING:BUSINESS:BLOCKCHAIN
909971;How to Buy Enjin Coin in 4 Easy Steps;NEUTRAL;['ENJ'];1;
3857290;Ripple Listed in CB Insight’s Most Promising Fintech Companies Globally;POSITIVE;['XRP', 'ALTCOIN', 'BLOCKCHAIN', 'MARKET', 'TECHNOLOGY'];5;MARKET:BLOCKCHAIN:ALTCOIN
7934800;FTX’s FTT token back from the dead up over 120% in 2023;POSITIVE;['ICO', 'EXCHANGE'];2;EXCHANGE:ICO
41881;Crypto users react to Terraform Labs legal team purportedly leaving company;NEGATIVE;['REGULATION', 'LUNA', 'BUSINESS'];3;BUSINESS:REGULATION
41622;Dollar Slides After Two-Decade High as Focus Shifts to Growth;NEUTRAL;['FIAT', 'BUSINESS', 'MARKET'];3;MARKET:BUSINESS:FIAT
34913;201.7 Million Shiba Inu (SHIB) Tokens Burnt in the Past 24 Hrs;NEGATIVE;['SHIB', 'ICO'];2;ICO:SHIB
3497106;Solana: A Quick Evaluation Of How The Blockchain Performed In Q3 This Year;NEUTRAL;['SOL', 'MARKET', 'BUSINESS', 'BLOCKCHAIN', 'BTC', 'LTC'];6;MARKET:BTC:BUSINESS
5893549;Kazakhstan central bank suggests a two years stepwise CBDC launch;NEUTRAL;['FIAT'];1;FIAT
11916498;DeFi Platform JustLend DAO Unveils Staked TRX and Energy Rental Features;NEUTRAL;['ASIA', 'TRX', 'SPONSORED'];3;SPONSORED:ASIA
15251456;Vitalik Buterin Issues Warning on $22,500,000,000 Crypto Project From OpenAI CEO, Says Major Privacy Risks Loom;NEGATIVE;['ETH', 'ALTCOIN', 'BLOCKCHAIN'];3;BLOCKCHAIN:ETH:ALTCOIN
16033415;Shiba Inu Partner BAD Token Massive Whale Under Spotlight as Price Jumps 500%;POSITIVE;['SHIB', 'ICO', 'TRADING'];3;TRADING:ICO:SHIB
